"","Date","Open","High","Low","Close","Volume","Adj.Close","cl_log"
"54","2015-07-01",70.11,71.2,69.35,70.41,1871800,70.41,0.0253141663170616
"53","2015-07-02",70.3,70.8,70.24,70.44,733200,70.44,0.000425985096963551
"52","2015-07-03",70.1,70.33,69.15,69.55,655200,69.55,-0.0127153652585535
"51","2015-07-06",68.04,69.69,67.96,69.12,910300,69.12,-0.00620179387365164
"50","2015-07-07",69.1,69.18,66.63,66.8,1822200,66.8,-0.0341410439532002
"49","2015-07-08",67,67.43,66.68,66.99,997900,66.99,0.00284027397757604
"48","2015-07-09",67.19,67.89,67.02,67.56,1067500,67.56,0.00847273741942318
"47","2015-07-10",68.9,68.98,68,68.78,1052200,68.78,0.0178969130645208
"46","2015-07-13",69.44,70.37,69.16,70,1037800,70,0.0175822370452388
"45","2015-07-14",70.1,70.63,69.15,69.78,654000,69.78,-0.0031478062907309
"44","2015-07-15",70,70.37,69.7,70.02,666800,70.02,0.00343347976789154
"43","2015-07-16",70.39,71.72,70.2,71.6,952200,71.6,0.0223141584400803
"42","2015-07-17",71.76,71.88,70.8,70.89,757100,70.89,-0.00996569409967372
"41","2015-07-20",71.18,71.71,70.39,70.45,709300,70.45,-0.00622614152223692
"40","2015-07-21",70.75,71.7,70.56,71.2,818100,71.2,0.0105895800732409
"39","2015-07-22",70.94,71.54,70.74,71.2,631800,71.2,0
"38","2015-07-23",71.76,72.12,71.43,71.76,736100,71.76,0.00783439933261059
"37","2015-07-24",71.73,72.3,71.46,71.46,761900,71.46,-0.00418936515527711
"36","2015-07-27",71.28,71.33,70,70.14,1019700,70.14,-0.0186446078832316
"35","2015-07-28",70.4,71.5,70,71.24,711000,71.24,0.0155612137094287
"34","2015-07-29",71.73,72.12,70.96,72.03,696500,72.03,0.0110282404798106
"33","2015-07-30",72.19,75,72.17,73.94,1664700,73.94,0.0261712546072143
"32","2015-07-31",73.99,74.62,73.46,74.47,728200,74.47,0.00714240621406832
"31","2015-08-03",74.47,75,74.11,74.35,636500,74.35,-0.0016126868163902
