"","Date","Open","High","Low","Close","Volume","Adj.Close","cl_log"
"85","2015-05-22",245.380005,248.600006,245.009995,247.729996,2216200,247.729996,0.00855382144048467
"84","2015-05-26",247.679993,252,246.5,247.460007,3490400,247.460007,-0.00109044619284468
"83","2015-05-27",248.509995,249.5,245.550003,247.429993,3403600,247.429993,-0.000121295641604357
"82","2015-05-28",247.029999,251.800003,245.050003,251.449997,3642500,251.449997,0.0161164652555475
"81","2015-05-29",251,252.869995,249.429993,250.800003,3781700,250.800003,-0.0025883299666843
"80","2015-06-01",251.410004,251.600006,247.470001,249.449997,2501900,249.449997,-0.00539733843989996
"79","2015-06-02",248.919998,249.399994,246.300003,248.350006,2125800,248.350006,-0.00441941656777642
"78","2015-06-03",248.199997,250.720001,247.009995,248.990005,1775500,248.990005,0.00257368938399314
"77","2015-06-04",247.5,249.300003,245.710007,245.919998,2419100,245.919998,-0.0124064834392451
"76","2015-06-05",246,249.699997,245.679993,249.139999,3018600,249.139999,0.0130087117865795
"75","2015-06-08",250.850006,258.75,250.309998,256.290009,5001200,256.290009,0.0282946675039669
"74","2015-06-09",255.399994,257.73999,254.139999,256,2581200,256,-0.00113220646854355
"73","2015-06-10",251.899994,254,248.5,250.699997,3450800,250.699997,-0.0209204512818087
"72","2015-06-11",253.259995,254.369995,250.429993,251.410004,2040400,251.410004,0.00282809532498002
"71","2015-06-12",250.210007,253.460007,250.210007,250.690002,1415300,250.690002,-0.00286796448878959
"70","2015-06-15",249.699997,251.279999,246.009995,250.380005,2180200,250.380005,-0.00123734023278194
"69","2015-06-16",250.130005,253.440002,249.100006,253.119995,1979600,253.119995,0.01088388102465
"68","2015-06-17",252.169998,264.359985,252.020004,260.410004,5485500,260.410004,0.0283936625893969
"67","2015-06-18",262,263.459991,260.019989,261.890015,2778800,261.890015,0.00566729813303104
"66","2015-06-19",262.399994,263.799988,260.100006,262.51001,2450700,262.51001,0.00236458908971464
"65","2015-06-22",262.149994,264.399994,255.690002,259.790009,4555600,259.790009,-0.0104155676459298
"64","2015-06-23",260.320007,268,258.570007,267.670013,3861600,267.670013,0.0298812800764742
"63","2015-06-24",266.980011,267.350006,263.720001,265.170013,2410800,265.170013,-0.00938374830238058
"62","2015-06-25",266.450012,271.410004,265.25,268.790009,2842100,268.790009,0.0135592602932857
"61","2015-06-26",268.890015,269.109985,266,267.089996,3794200,267.089996,-0.00634477378194017
"60","2015-06-29",261.950012,265.950012,260.700012,262.019989,3469400,262.019989,-0.0191648705334684
"59","2015-06-30",264.799988,270.920013,264,268.26001,3077500,268.26001,0.0235359020072163
"58","2015-07-01",271.109985,272.619995,267.850006,269.149994,2099700,269.149994,0.00331212596335208
"57","2015-07-02",280.200012,282.450012,273.309998,280.019989,7133100,280.019989,0.0395921671923061
"56","2015-07-06",278.880005,281.690002,276.299988,279.720001,4103500,279.720001,-0.00107188349620043
"55","2015-07-07",275,275.200012,260.769989,267.880005,6087400,267.880005,-0.0432499687037466
"54","2015-07-08",259.320007,260.799988,254.309998,254.960007,6210800,254.960007,-0.0494324401425554
"53","2015-07-09",259.079987,262.950012,256.790009,257.920013,3325100,257.920013,0.0115428121571202
"52","2015-07-10",262.220001,263,257.820007,259.149994,2603500,259.149994,0.00475751176161291
"51","2015-07-13",262.25,262.549988,256.049988,262.160004,2950000,262.160004,0.011547998165316
"50","2015-07-14",262.100006,265.98999,260.51001,265.649994,1902100,265.649994,0.0132246106624255
"49","2015-07-15",266.73999,267.48999,262.079987,263.140015,2000600,263.140015,-0.00949336336927558
"48","2015-07-16",264.220001,267.200012,263.160004,266.679993,1581100,266.679993,0.0133631445596046
"47","2015-07-17",272.5,275.540009,268.25,274.660004,4985200,274.660004,0.0294845721644246
"46","2015-07-20",275,286.649994,272.540009,282.26001,4966000,282.26001,0.0272946837485929
"45","2015-07-21",270.049988,273.5,266.549988,266.769989,6070300,266.769989,-0.0564418447071294
"44","2015-07-22",261.269989,269.440002,260.859985,267.869995,3092200,267.869995,0.00411494682440444
"43","2015-07-23",269.649994,269.899994,265.269989,267.200012,2214800,267.200012,-0.0025042829587946
"42","2015-07-24",267.380005,271.089996,263.920013,265.410004,2824500,265.410004,-0.00672167133824301
"41","2015-07-27",262.429993,264.429993,250.789993,253.009995,4684300,253.009995,-0.0478468213583911
"40","2015-07-28",255.75,265.399994,251.839996,264.820007,3877400,264.820007,0.0456213824686239
"39","2015-07-29",264.269989,267.890015,262,263.820007,2779900,263.820007,-0.00378329739064349
"38","2015-07-30",262.690002,266.940002,262.109985,266.790009,2027600,266.790009,0.01119478686004
"37","2015-07-31",267.600006,269.359985,265.119995,266.149994,2213300,266.149994,-0.00240182873896794
"36","2015-08-03",266.290009,266.709991,257.070007,259.98999,2546400,259.98999,-0.0234169068007041
"35","2015-08-04",260.01001,266.720001,258.339996,266.279999,2332300,266.279999,0.0239052527026737
"34","2015-08-05",263.579987,271,260.399994,270.130005,5029700,270.130005,0.0143549601373895
"33","2015-08-06",249.539993,255,236.119995,246.130005,14623800,246.130005,-0.0930434711663839
"32","2015-08-07",243.580002,243.729996,238.389999,242.509995,5056000,242.509995,-0.0148169459250563
"31","2015-08-10",238.149994,242.970001,236.050003,241.139999,4175700,241.139999,-0.00566525248081079
"30","2015-08-11",237.149994,239.300003,234.440002,237.369995,4253300,237.369995,-0.0157575894134973
"29","2015-08-12",235,239.770004,232.740005,238.169998,3728000,238.169998,0.00336461187906953
"28","2015-08-13",239.860001,246.479996,239.119995,242.509995,4681700,242.509995,0.0180582300152385
"27","2015-08-14",247.240005,247.929993,241.770004,243.149994,4351700,243.149994,0.0026355861506617
"26","2015-08-17",255.559998,256.589996,250.509995,254.990005,7161700,254.990005,0.0475458361381397
"25","2015-08-18",255.380005,260.950012,253.559998,260.720001,4181900,260.720001,0.0222226900530301
"24","2015-08-19",260.329987,260.649994,255.020004,255.25,3596200,255.25,-0.0212035813200636
"23","2015-08-20",252.059998,254.559998,241.899994,242.179993,4887200,242.179993,-0.0525622346226761
"22","2015-08-21",236,243.800003,230.509995,230.770004,6564000,230.770004,-0.0482596615723357
"21","2015-08-24",202.789993,231.399994,195,218.869995,9565500,218.869995,-0.0529436374383806
"20","2015-08-25",230.520004,230.899994,219.119995,220.029999,4305000,220.029999,0.00528597273583244
"19","2015-08-26",227.929993,228,215.509995,224.839996,4948100,224.839996,0.0216251241962306
"18","2015-08-27",231,244.75,230.809998,242.990005,7642800,242.990005,0.0776312904639293
"17","2015-08-28",241.860001,251.449997,241.570007,248.479996,5495200,248.479996,0.022342032495127
"16","2015-08-31",245.619995,254.949997,245.509995,249.059998,4680800,249.059998,0.00233147996030723
"15","2015-09-01",240.339996,246,236.970001,238.630005,5437000,238.630005,-0.0427795671047443
"14","2015-09-02",245.300003,247.880005,239.779999,247.690002,4584900,247.690002,0.0372637161798743
"13","2015-09-03",252.059998,252.080002,245,245.570007,4131500,245.570007,-0.00859590485787379
"12","2015-09-04",240.889999,244.089996,238.199997,241.929993,3687800,241.929993,-0.0149336682983586
"11","2015-09-08",245.050003,249.160004,244.050003,248.169998,3120300,248.169998,0.0254655879584946
"10","2015-09-09",252.050003,254.25,248.300003,248.910004,3384700,248.910004,0.00297741427416776
"9","2015-09-10",247.229996,250.720001,245.330002,248.479996,2705400,248.479996,-0.00172905811186716
"8","2015-09-11",247.639999,250.240005,244.729996,250.240005,2342700,250.240005,0.00705813403526267
"7","2015-09-14",251.100006,254.25,249.669998,253.190002,2883100,253.190002,0.0117197255807615
"6","2015-09-15",252.75,254.600006,249.5,253.570007,2929300,253.570007,0.00149974372277908
"5","2015-09-16",253.039993,262.880005,252.880005,262.25,4404500,262.25,0.0336583006351015
"4","2015-09-17",263.959991,265.5,260.690002,262.070007,3574900,262.070007,-0.000686576917407532
"3","2015-09-18",257.959991,263.820007,257.5,260.619995,3739800,260.619995,-0.00554828182725964
"2","2015-09-21",263.980011,271.570007,255.800003,264.200012,6110400,264.200012,0.0136430489766209
"1","2015-09-22",259.029999,262.649994,255.869995,260.940002,3657600,260.940002,-0.0124159340061611
